ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
1654864789858715780,1654864789858704364,0,2,7370,T,A,0,261100000000,50,130,11416,15035543,MSFT
1654864801668026722,1654864801668014835,0,2,7370,T,A,0,261280000000,1,0,11887,15095366,MSFT
1654864801668026722,1654864801668014835,0,2,7370,T,A,0,261280000000,2,130,11887,15095367,MSFT
1654864801668081872,1654864801668069798,0,2,7370,T,N,0,261230000000,3,0,12074,15095370,MSFT
1654864801668081872,1654864801668069798,0,2,7370,T,A,0,261220000000,6,130,12074,15095371,MSFT
1654864801668243110,1654864801668230805,0,2,7370,T,A,0,261220000000,31,130,12305,15095374,MSFT
1654864802707877315,1654864802707864206,0,2,7370,T,N,0,261300000000,3,0,13109,15101741,MSFT
1654864803924001492,1654864803923987361,0,2,7370,T,N,0,261400000000,1,0,14131,15105970,MSFT
1654864803924001492,1654864803923987361,0,2,7370,T,B,0,261450000000,40,0,14131,15105971,MSFT
1654864803924001492,1654864803923987361,0,2,7370,T,N,0,261470000000,13,130,14131,15105972,MSFT
1654864804285376071,1654864804285364403,0,2,7370,T,N,0,261230000000,6,0,11668,15108239,MSFT
1654864804285402633,1654864804285390373,0,2,7370,T,B,0,261170000000,5,130,12260,15108241,MSFT
1654864804285428017,1654864804285417229,0,2,7370,T,B,0,261170000000,5,130,10788,15108242,MSFT
1654864804285605594,1654864804285593553,0,2,7370,T,B,0,261170000000,4,130,12041,15108244,MSFT
1654864804633294872,1654864804633283517,0,2,7370,T,N,0,261450000000,1,130,11355,15109375,MSFT
1654864805506897017,1654864805506885290,0,2,7370,T,A,0,261300000000,5,130,11727,15112522,MSFT
1654864807588881753,1654864807588867960,0,2,7370,T,N,0,261450000000,99,0,13793,15121939,MSFT
1654864807588881753,1654864807588867960,0,2,7370,T,B,0,261480000000,100,130,13793,15121940,MSFT
1654864807591315552,1654864807591304027,0,2,7370,T,N,0,261480000000,20,130,11525,15121951,MSFT
1654864807612206213,1654864807612193646,0,2,7370,T,A,0,261480000000,15,130,12567,15122119,MSFT
1654864807612277328,1654864807612265971,0,2,7370,T,A,0,261480000000,5,130,11357,15122125,MSFT
1654864807811256989,1654864807811244121,0,2,7370,T,B,0,261500000000,100,130,12868,15123239,MSFT
1654864817352208845,1654864817352196691,0,2,7370,T,N,0,261300000000,2,130,12154,15162230,MSFT
1654864818057729803,1654864818057717784,0,2,7370,T,N,0,261300000000,48,130,12019,15164077,MSFT
1654864822651262819,1654864822651251912,0,2,7370,T,N,0,261330000000,2,130,10907,15184559,MSFT
1654864824871600605,1654864824871588055,0,2,7370,T,A,0,261460000000,22,130,12550,15198377,MSFT
1654864824871932104,1654864824871920896,0,2,7370,T,A,0,261460000000,20,130,11208,15198378,MSFT
1654864825714180655,1654864825714169199,0,2,7370,T,A,0,261460000000,5,130,11456,15201882,MSFT
1654864826300375789,1654864826300363802,0,2,7370,T,B,0,261500000000,1,130,11987,15204094,MSFT
1654864827566897466,1654864827566884502,0,2,7370,T,B,0,261500000000,4,0,12964,15208529,MSFT
1654864827566897466,1654864827566884502,0,2,7370,T,B,0,261500000000,6,130,12964,15208530,MSFT
1654864838984797284,1654864838984785540,0,2,7370,T,N,0,261470000000,100,130,11744,15264499,MSFT
1654864843477278120,1654864843477266380,0,2,7370,T,N,0,261500000000,5,130,11740,15281758,MSFT
1654864843477539069,1654864843477527258,0,2,7370,T,N,0,261500000000,8,130,11811,15281759,MSFT
1654864843477652698,1654864843477641192,0,2,7370,T,N,0,261500000000,7,130,11506,15281763,MSFT
1654864846847585663,1654864846847573221,0,2,7370,T,N,0,261500000000,30,0,12442,15294852,MSFT
1654864846847585663,1654864846847573221,0,2,7370,T,N,0,261470000000,20,130,12442,15294853,MSFT
1654864846952539540,1654864846952525398,0,2,7370,T,N,0,261470000000,30,0,14142,15295443,MSFT
1654864846952539540,1654864846952525398,0,2,7370,T,N,0,261470000000,20,0,14142,15295444,MSFT
1654864846952539540,1654864846952525398,0,2,7370,T,A,0,261460000000,50,130,14142,15295445,MSFT
1654864851164648361,1654864851164636809,0,2,7370,T,N,0,261510000000,5,130,11552,15310387,MSFT
1654864858188026726,1654864858188012735,0,2,7370,T,N,0,261680000000,60,0,13991,15349157,MSFT
1654864858188026726,1654864858188012735,0,2,7370,T,N,0,261690000000,34,0,13991,15349158,MSFT
1654864858188026726,1654864858188012735,0,2,7370,T,B,0,261700000000,6,130,13991,15349159,MSFT
1654864860163985371,1654864860163973614,0,2,7370,T,N,0,261700000000,8,130,11757,15359380,MSFT
1654864860164358265,1654864860164346836,0,2,7370,T,N,0,261700000000,2,130,11429,15359391,MSFT
1654864860164673775,1654864860164662249,0,2,7370,T,N,0,261700000000,2,130,11526,15359401,MSFT
1654864860873619027,1654864860873603413,0,2,7370,T,B,0,261720000000,2,0,15614,15363065,MSFT
1654864860873619027,1654864860873603413,0,2,7370,T,B,0,261750000000,6,0,15614,15363066,MSFT
1654864860873619027,1654864860873603413,0,2,7370,T,N,0,261880000000,50,0,15614,15363067,MSFT
1654864860873619027,1654864860873603413,0,2,7370,T,N,0,261880000000,42,130,15614,15363068,MSFT
1654864863028156131,1654864863028144718,0,2,7370,T,N,0,261670000000,20,130,11413,15375854,MSFT
1654864864255126088,1654864864255113556,0,2,7370,T,N,0,261840000000,12,130,12532,15386695,MSFT
1654864864255858644,1654864864255846441,0,2,7370,T,N,0,261840000000,7,130,12203,15386706,MSFT
1654864875091788776,1654864875091777291,0,2,7370,T,B,0,261990000000,100,130,11485,15459851,MSFT
1654864883832738287,1654864883832724546,0,2,7370,T,B,0,262000000000,20,0,13741,15506369,MSFT
1654864883832738287,1654864883832724546,0,2,7370,T,B,0,262000000000,3,130,13741,15506370,MSFT
1654864897005157835,1654864897005141495,0,2,7370,T,N,0,262110000000,34,0,16340,15592933,MSFT
1654864897005157835,1654864897005141495,0,2,7370,T,N,0,262040000000,34,0,16340,15592934,MSFT
1654864897005157835,1654864897005141495,0,2,7370,T,A,0,261990000000,2,0,16340,15592935,MSFT
1654864897005157835,1654864897005141495,0,2,7370,T,A,0,261990000000,1,0,16340,15592936,MSFT
1654864897005157835,1654864897005141495,0,2,7370,T,N,0,261990000000,16,130,16340,15592937,MSFT
1654864898148948140,1654864898148936869,0,2,7370,T,N,0,262030000000,33,130,11271,15604600,MSFT
1654864898341655932,1654864898341644907,0,2,7370,T,B,0,262280000000,5,130,11025,15606062,MSFT
1654864898407004684,1654864898406993414,0,2,7370,T,N,0,262150000000,7,130,11270,15606719,MSFT
1654864900659847468,1654864900659836189,0,2,7370,T,N,0,262290000000,1,130,11279,15618667,MSFT
1654864919560039103,1654864919560025819,0,2,7370,T,N,0,262170000000,50,0,13284,15737234,MSFT
1654864919560039103,1654864919560025819,0,2,7370,T,N,0,262160000000,67,130,13284,15737235,MSFT
1654864920191755391,1654864920191743125,0,2,7370,T,A,0,262150000000,1,0,12266,15739364,MSFT
1654864920191755391,1654864920191743125,0,2,7370,T,A,0,262150000000,17,130,12266,15739365,MSFT
1654864923897679857,1654864923897668268,0,2,7370,T,A,0,262150000000,51,130,11589,15772047,MSFT
1654864932868865072,1654864932868852549,0,2,7370,T,A,0,262100000000,2,0,12523,15832604,MSFT
1654864932868865072,1654864932868852549,0,2,7370,T,A,0,262100000000,3,130,12523,15832605,MSFT
1654864933097517557,1654864933097505017,0,2,7370,T,A,0,262100000000,7,0,12540,15834683,MSFT
1654864933097517557,1654864933097505017,0,2,7370,T,N,0,262100000000,4,130,12540,15834684,MSFT
1654864938734793089,1654864938734780101,0,2,7370,T,N,0,262280000000,34,130,12988,15861252,MSFT
1654864951192917779,1654864951192905838,0,2,7370,T,B,0,262300000000,3,130,11941,15915793,MSFT
1654864981111347466,1654864981111335481,0,2,7370,T,A,0,262100000000,4,130,11985,16040536,MSFT
1654864981129945322,1654864981129933486,0,2,7370,T,A,0,262100000000,46,130,11836,16040662,MSFT
1654864984903755545,1654864984903741791,0,2,7370,T,N,0,262020000000,100,0,13754,16056232,MSFT
1654864984903755545,1654864984903741791,0,2,7370,T,N,0,261970000000,50,0,13754,16056233,MSFT
1654864984903755545,1654864984903741791,0,2,7370,T,N,0,261970000000,50,130,13754,16056234,MSFT
1654865004814905032,1654865004814893387,0,2,7370,T,A,0,261850000000,7,130,11645,16135423,MSFT
1654865009996325805,1654865009996312486,0,2,7370,T,A,0,261850000000,3,0,13319,16149835,MSFT
1654865009996325805,1654865009996312486,0,2,7370,T,A,0,261850000000,1,130,13319,16149836,MSFT
1654865010762708045,1654865010762695950,0,2,7370,T,A,0,261750000000,1,130,12095,16150753,MSFT
1654865021174343764,1654865021174330796,0,2,7370,T,N,0,261530000000,50,0,12968,16191702,MSFT
1654865021174343764,1654865021174330796,0,2,7370,T,N,0,261520000000,18,130,12968,16191703,MSFT
1654865022086737304,1654865022086725420,0,2,7370,T,B,0,261550000000,50,130,11884,16194691,MSFT
1654865022086741507,1654865022086730499,0,2,7370,T,B,0,261550000000,50,130,11008,16194692,MSFT
1654865022086753211,1654865022086741277,0,2,7370,T,B,0,261550000000,8,130,11934,16194694,MSFT
1654865025053098179,1654865025053083231,0,2,7370,T,N,0,261550000000,2,0,14948,16209796,MSFT
1654865025053098179,1654865025053083231,0,2,7370,T,A,0,261500000000,20,0,14948,16209797,MSFT
1654865025053098179,1654865025053083231,0,2,7370,T,A,0,261500000000,2,0,14948,16209798,MSFT
1654865025053196504,1654865025053185485,0,2,7370,T,B,0,261500000000,50,130,11019,16209801,MSFT
1654865025053335741,1654865025053323593,0,2,7370,T,B,0,261500000000,26,130,12148,16209802,MSFT
1654865025749483764,1654865025749470732,0,2,7370,T,N,0,261510000000,50,130,13032,16213069,MSFT
1654865026913684420,1654865026913672934,0,2,7370,T,N,0,261650000000,10,130,11486,16216804,MSFT
1654865026926522046,1654865026926509487,0,2,7370,T,N,0,261690000000,34,0,12559,16216839,MSFT
1654865026926522046,1654865026926509487,0,2,7370,T,N,0,261690000000,25,130,12559,16216840,MSFT
1654865029756362929,1654865029756350606,0,2,7370,T,N,0,261550000000,2,0,12323,16225348,MSFT
1654865029756362929,1654865029756350606,0,2,7370,T,N,0,261510000000,14,130,12323,16225349,MSFT
1654865044205127499,1654865044205115583,0,2,7370,T,A,0,261640000000,110,130,11916,16269940,MSFT
1654865044249444328,1654865044249432748,0,2,7370,T,A,0,261640000000,110,130,11580,16270119,MSFT
1654865044601483017,1654865044601470508,0,2,7370,T,A,0,261640000000,110,130,12509,16272431,MSFT
1654865044638553529,1654865044638540847,0,2,7370,T,A,0,261640000000,70,0,12682,16272808,MSFT
1654865044638553529,1654865044638540847,0,2,7370,T,A,0,261640000000,40,130,12682,16272809,MSFT
1654865044660106591,1654865044660095208,0,2,7370,T,A,0,261640000000,74,130,11383,16273372,MSFT
1654865044660706877,1654865044660694067,0,2,7370,T,N,0,261590000000,4,130,12810,16273421,MSFT
1654865044983366176,1654865044983351998,0,2,7370,T,N,0,261620000000,20,0,14178,16275395,MSFT
1654865044983366176,1654865044983351998,0,2,7370,T,N,0,261660000000,50,0,14178,16275396,MSFT
1654865044983366176,1654865044983351998,0,2,7370,T,N,0,261660000000,10,130,14178,16275397,MSFT
1654865047212785676,1654865047212773293,0,2,7370,T,N,0,261510000000,2,0,12383,16283743,MSFT
1654865047212785676,1654865047212773293,0,2,7370,T,N,0,261510000000,28,130,12383,16283744,MSFT
1654865047421838991,1654865047421825439,0,2,7370,T,N,0,261490000000,5,0,13552,16284023,MSFT
1654865047421838991,1654865047421825439,0,2,7370,T,N,0,261470000000,2,0,13552,16284024,MSFT
1654865047421838991,1654865047421825439,0,2,7370,T,N,0,261470000000,26,130,13552,16284025,MSFT
1654865047499572396,1654865047499559579,0,2,7370,T,B,0,261640000000,1,0,12817,16284069,MSFT
1654865047499572396,1654865047499559579,0,2,7370,T,N,0,261650000000,19,130,12817,16284070,MSFT
1654865050358894951,1654865050358883253,0,2,7370,T,N,0,261480000000,100,130,11698,16297284,MSFT
1654865050762780301,1654865050762765653,0,2,7370,T,N,0,261530000000,2,0,14648,16298315,MSFT
1654865050762780301,1654865050762765653,0,2,7370,T,N,0,261470000000,50,0,14648,16298316,MSFT
1654865050762780301,1654865050762765653,0,2,7370,T,A,0,261460000000,12,130,14648,16298317,MSFT
1654865051821720302,1654865051821707611,0,2,7370,T,N,0,261470000000,34,0,12691,16302098,MSFT
1654865051821720302,1654865051821707611,0,2,7370,T,A,0,261460000000,76,130,12691,16302099,MSFT
1654865052318391516,1654865052318379864,0,2,7370,T,A,0,261460000000,40,130,11652,16303962,MSFT
1654865052319007255,1654865052318994676,0,2,7370,T,A,0,261460000000,275,0,12579,16303966,MSFT
1654865052319007255,1654865052318994676,0,2,7370,T,A,0,261460000000,5,130,12579,16303967,MSFT
1654865056931665807,1654865056931653581,0,2,7370,T,A,0,261300000000,5,130,12226,16325555,MSFT
1654865065363456539,1654865065363443817,0,2,7370,T,N,0,261510000000,34,0,12722,16348706,MSFT
1654865065363456539,1654865065363443817,0,2,7370,T,N,0,261580000000,84,130,12722,16348707,MSFT
1654865068587774142,1654865068587762446,0,2,7370,T,N,0,261280000000,2,130,11696,16365257,MSFT
1654865068589680626,1654865068589669046,0,2,7370,T,N,0,261280000000,40,130,11580,16365274,MSFT
1654865070777952790,1654865070777941136,0,2,7370,T,N,0,261260000000,10,130,11654,16372634,MSFT
1654865072204056575,1654865072204045183,0,2,7370,T,N,0,261280000000,30,130,11392,16378338,MSFT
1654865087706779576,1654865087706767878,0,2,7370,T,N,0,261290000000,7,130,11698,16418595,MSFT
1654865093182564713,1654865093182552961,0,2,7370,T,B,0,261300000000,22,130,11752,16440054,MSFT
1654865093199991375,1654865093199980153,0,2,7370,T,B,0,261300000000,68,130,11222,16440394,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,N,0,261270000000,10,0,16751,16446918,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,N,0,261290000000,20,0,16751,16446919,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,N,0,261290000000,20,0,16751,16446920,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,N,0,261290000000,34,0,16751,16446921,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,N,0,261290000000,20,0,16751,16446922,MSFT
1654865093907610334,1654865093907593583,0,2,7370,T,B,0,261300000000,96,130,16751,16446923,MSFT
1654865094043319024,1654865094043306035,0,2,7370,T,N,0,261290000000,20,0,12989,16447647,MSFT
1654865094043319024,1654865094043306035,0,2,7370,T,B,0,261300000000,64,130,12989,16447648,MSFT
1654865104256269454,1654865104256257612,0,2,7370,T,N,0,261290000000,57,130,11842,16493528,MSFT
1654865108103431351,1654865108103415567,0,2,7370,T,N,0,261270000000,50,0,15784,16520520,MSFT
1654865108103431351,1654865108103415567,0,2,7370,T,N,0,261290000000,143,0,15784,16520521,MSFT
1654865108103431351,1654865108103415567,0,2,7370,T,N,0,261290000000,34,0,15784,16520522,MSFT
1654865108103431351,1654865108103415567,0,2,7370,T,B,0,261300000000,16,130,15784,16520523,MSFT
1654865108103447481,1654865108103433982,0,2,7370,T,B,0,261300000000,48,130,13499,16520524,MSFT
1654865108103659816,1654865108103648408,0,2,7370,T,B,0,261300000000,27,130,11408,16520531,MSFT
1654865108104055948,1654865108104044110,0,2,7370,T,B,0,261300000000,152,130,11838,16520545,MSFT
1654865108115768402,1654865108115753635,0,2,7370,T,N,0,261360000000,34,0,14767,16520827,MSFT
1654865108115768402,1654865108115753635,0,2,7370,T,N,0,261340000000,10,0,14767,16520828,MSFT
1654865108115768402,1654865108115753635,0,2,7370,T,N,0,261330000000,34,0,14767,16520829,MSFT
1654865108115798585,1654865108115782865,0,2,7370,T,B,0,261330000000,22,130,15720,16520831,MSFT
1654865108117328248,1654865108117316026,0,2,7370,T,B,0,261330000000,48,130,12222,16520843,MSFT
1654865111263870514,1654865111263854007,0,2,7370,T,N,0,261590000000,34,0,16507,16539628,MSFT
1654865111263870514,1654865111263854007,0,2,7370,T,N,0,261620000000,34,0,16507,16539629,MSFT
1654865111263870514,1654865111263854007,0,2,7370,T,N,0,261650000000,10,0,16507,16539630,MSFT
1654865111263870514,1654865111263854007,0,2,7370,T,N,0,261680000000,100,0,16507,16539631,MSFT
1654865111263870514,1654865111263854007,0,2,7370,T,N,0,261680000000,42,130,16507,16539632,MSFT
1654865111310206331,1654865111310194284,0,2,7370,T,N,0,261690000000,100,130,12047,16540436,MSFT
1654865111346235074,1654865111346205548,0,2,7370,T,N,0,261690000000,100,130,29526,16540605,MSFT
1654865111582630716,1654865111582617004,0,2,7370,T,N,0,261680000000,50,0,13712,16542914,MSFT
1654865111582630716,1654865111582617004,0,2,7370,T,N,0,261690000000,50,130,13712,16542915,MSFT
1654865111589103467,1654865111589070514,0,2,7370,T,N,0,261690000000,50,0,32953,16542981,MSFT
1654865111589103467,1654865111589070514,0,2,7370,T,B,0,261700000000,100,130,32953,16542982,MSFT
1654865113632614053,1654865113632603002,0,2,7370,T,N,0,261750000000,5,130,11051,16558883,MSFT
1654865113633584134,1654865113633572818,0,2,7370,T,N,0,261750000000,5,130,11316,16558900,MSFT
1654865115224774278,1654865115224762838,0,2,7370,T,N,0,261950000000,10,130,11440,16566377,MSFT
1654865115457994915,1654865115457980661,0,2,7370,T,N,0,261980000000,34,130,14254,16567650,MSFT
1654865125288786821,1654865125288774083,0,2,7370,T,N,0,261870000000,4,0,12738,16610246,MSFT
1654865125288786821,1654865125288774083,0,2,7370,T,N,0,261900000000,8,130,12738,16610247,MSFT
1654865127345348574,1654865127345334097,0,2,7370,T,N,0,261970000000,50,0,14477,16619682,MSFT
1654865127345348574,1654865127345334097,0,2,7370,T,N,0,261990000000,50,0,14477,16619683,MSFT
1654865127345348574,1654865127345334097,0,2,7370,T,N,0,261990000000,18,130,14477,16619684,MSFT
1654865140798236668,1654865140798222291,0,2,7370,T,B,0,262000000000,5,0,14377,16665500,MSFT
1654865140798236668,1654865140798222291,0,2,7370,T,N,0,262000000000,50,0,14377,16665501,MSFT
1654865140798236668,1654865140798222291,0,2,7370,T,N,0,262070000000,63,130,14377,16665502,MSFT
1654865157588075987,1654865157588064352,0,2,7370,T,N,0,261820000000,5,130,11635,16721227,MSFT
1654865161068203948,1654865161068192157,0,2,7370,T,N,0,261850000000,1,130,11791,16734403,MSFT
1654865175117850236,1654865175117838704,0,2,7370,T,N,0,261850000000,34,130,11532,16782700,MSFT
1654865176362738981,1654865176362727114,0,2,7370,T,N,0,261850000000,15,130,11867,16787919,MSFT
1654865178602514289,1654865178602502366,0,2,7370,T,A,0,261750000000,1,130,11923,16794130,MSFT
1654865198034117326,1654865198034105478,0,2,7370,T,A,0,261750000000,1,130,11848,16844404,MSFT
1654865203297417663,1654865203297405926,0,2,7370,T,N,0,261770000000,40,130,11737,16874824,MSFT
1654865203299015402,1654865203299003583,0,2,7370,T,N,0,261770000000,40,130,11819,16874830,MSFT
1654865203300833582,1654865203300821200,0,2,7370,T,N,0,261770000000,20,0,12382,16874837,MSFT
1654865203300833582,1654865203300821200,0,2,7370,T,B,0,261800000000,20,130,12382,16874838,MSFT
1654865203927346169,1654865203927334427,0,2,7370,T,B,0,261800000000,20,130,11742,16877258,MSFT
1654865205516683332,1654865205516672044,0,2,7370,T,N,0,262000000000,34,130,11288,16887166,MSFT
1654865205518858149,1654865205518846390,0,2,7370,T,N,0,262000000000,98,130,11759,16887169,MSFT
1654865213012967325,1654865213012954735,0,2,7370,T,N,0,262000000000,20,130,12590,16911367,MSFT
1654865213012969173,1654865213012956731,0,2,7370,T,N,0,262000000000,20,130,12442,16911368,MSFT
1654865213013091266,1654865213013079147,0,2,7370,T,N,0,262000000000,100,128,12119,16911371,MSFT
1654865213013116903,1654865213013104951,0,2,7370,T,N,0,262000000000,43,130,11952,16911374,MSFT
1654865213015879966,1654865213015868628,0,2,7370,T,N,0,262000000000,200,130,11338,16911381,MSFT
1654865213016252152,1654865213016240843,0,2,7370,T,N,0,262000000000,100,130,11309,16911390,MSFT
1654865213024841047,1654865213024828968,0,2,7370,T,N,0,262170000000,152,0,12079,16911440,MSFT
1654865213024841047,1654865213024828968,0,2,7370,T,N,0,262180000000,15,130,12079,16911441,MSFT
1654865252048487119,1654865252048473524,0,2,7370,T,A,0,262170000000,50,0,13595,17030375,MSFT
1654865252048487119,1654865252048473524,0,2,7370,T,N,0,262150000000,34,130,13595,17030376,MSFT
1654865257017225801,1654865257017210097,0,2,7370,T,A,0,262100000000,5,0,15704,17043437,MSFT
1654865257017225801,1654865257017210097,0,2,7370,T,N,0,262080000000,10,0,15704,17043438,MSFT
1654865257017225801,1654865257017210097,0,2,7370,T,N,0,262080000000,34,0,15704,17043439,MSFT
1654865257017225801,1654865257017210097,0,2,7370,T,N,0,262070000000,10,130,15704,17043440,MSFT
1654865257017229750,1654865257017210097,0,2,7370,T,N,0,262070000000,34,0,19653,17043441,MSFT
1654865257017229750,1654865257017210097,0,2,7370,T,N,0,262060000000,34,0,19653,17043442,MSFT
1654865257017229750,1654865257017210097,0,2,7370,T,N,0,262010000000,10,0,19653,17043443,MSFT
1654865257017229750,1654865257017210097,0,2,7370,T,N,0,261980000000,10,0,19653,17043444,MSFT
1654865257017229750,1654865257017210097,0,2,7370,T,N,0,261940000000,10,130,19653,17043445,MSFT
1654865257017249859,1654865257017238274,0,2,7370,T,N,0,261930000000,13,130,11585,17043447,MSFT
1654865257017258889,1654865257017245776,0,2,7370,T,N,0,261930000000,4,130,13113,17043449,MSFT
1654865262011467285,1654865262011455506,0,2,7370,T,A,0,262000000000,12,130,11779,17059150,MSFT
1654865262385071501,1654865262385059701,0,2,7370,T,N,0,262090000000,1,130,11800,17059785,MSFT
1654865267298341877,1654865267298330717,0,2,7370,T,B,0,262000000000,1,130,11160,17071398,MSFT
1654865282065136954,1654865282065125455,0,2,7370,T,N,0,262020000000,100,130,11499,17114276,MSFT
1654865282065153487,1654865282065142222,0,2,7370,T,N,0,262020000000,100,130,11265,17114277,MSFT
1654865282070340089,1654865282070328581,0,2,7370,T,A,0,262000000000,100,130,11508,17114281,MSFT
1654865282071058116,1654865282071046707,0,2,7370,T,A,0,262000000000,34,130,11409,17114292,MSFT
1654865282071084700,1654865282071073097,0,2,7370,T,A,0,262000000000,34,130,11603,17114293,MSFT
1654865282071127556,1654865282071115984,0,2,7370,T,A,0,262000000000,32,130,11572,17114294,MSFT
1654865285183710448,1654865285183698832,0,2,7370,T,N,0,262000000000,100,130,11616,17122376,MSFT
1654865293764754496,1654865293764742017,0,2,7370,T,N,0,262050000000,34,0,12479,17144172,MSFT
1654865293764754496,1654865293764742017,0,2,7370,T,N,0,262060000000,83,130,12479,17144173,MSFT
1654865296161323733,1654865296161311866,0,2,7370,T,A,0,261810000000,1,130,11867,17152745,MSFT
1654865296161560460,1654865296161549003,0,2,7370,T,N,0,261820000000,1,130,11457,17152747,MSFT
1654865296163101315,1654865296163087053,0,2,7370,T,A,0,261810000000,2,0,14262,17152752,MSFT
1654865296163101315,1654865296163087053,0,2,7370,T,A,0,261800000000,1,130,14262,17152753,MSFT
1654865296164454713,1654865296164442894,0,2,7370,T,N,0,261780000000,100,130,11819,17152765,MSFT
1654865296166104726,1654865296166092834,0,2,7370,T,N,0,261770000000,30,0,11892,17152767,MSFT
1654865296166104726,1654865296166092834,0,2,7370,T,B,0,261780000000,66,130,11892,17152768,MSFT
1654865296166110530,1654865296166099308,0,2,7370,T,B,0,261780000000,3,130,11222,17152769,MSFT
1654865296166489444,1654865296166477389,0,2,7370,T,B,0,261780000000,31,0,12055,17152772,MSFT
1654865296166489444,1654865296166477389,0,2,7370,T,B,0,261780000000,3,130,12055,17152773,MSFT
1654865296167791418,1654865296167779275,0,2,7370,T,B,0,261780000000,97,0,12143,17152776,MSFT
1654865296167791418,1654865296167779275,0,2,7370,T,B,0,261780000000,3,130,12143,17152777,MSFT
1654865296991632059,1654865296991619097,0,2,7370,T,B,0,261780000000,97,0,12962,17155942,MSFT
1654865296991632059,1654865296991619097,0,2,7370,T,B,0,261780000000,3,130,12962,17155943,MSFT
1654865301893446855,1654865301893435316,0,2,7370,T,N,0,261800000000,5,130,11539,17173679,MSFT
1654865301894421011,1654865301894409559,0,2,7370,T,N,0,261800000000,5,130,11452,17173684,MSFT
1654865303697877906,1654865303697864555,0,2,7370,T,N,0,261940000000,10,0,13351,17176764,MSFT
1654865303697877906,1654865303697864555,0,2,7370,T,N,0,261970000000,34,0,13351,17176765,MSFT
1654865303697877906,1654865303697864555,0,2,7370,T,N,0,261970000000,30,130,13351,17176766,MSFT
1654865306341283455,1654865306341271592,0,2,7370,T,N,0,261980000000,10,130,11863,17181938,MSFT
1654865335016162119,1654865335016150592,0,2,7370,T,N,0,261990000000,3,130,11527,17253840,MSFT
1654865345795940242,1654865345795928727,0,2,7370,T,N,0,261830000000,3,130,11515,17280223,MSFT
1654865354608089052,1654865354608075279,0,2,7370,T,A,0,261750000000,1,0,13773,17304041,MSFT
1654865354608089052,1654865354608075279,0,2,7370,T,A,0,261750000000,1,0,13773,17304042,MSFT
1654865354608089052,1654865354608075279,0,2,7370,T,A,0,261750000000,1,130,13773,17304043,MSFT
1654865354608595706,1654865354608584406,0,2,7370,T,N,0,261840000000,197,130,11300,17304045,MSFT
1654865354611171983,1654865354611159521,0,2,7370,T,N,0,261820000000,30,0,12462,17304047,MSFT
1654865354611171983,1654865354611159521,0,2,7370,T,N,0,261830000000,5,130,12462,17304048,MSFT
1654865354611301295,1654865354611289096,0,2,7370,T,N,0,261830000000,95,0,12199,17304049,MSFT
1654865354611301295,1654865354611289096,0,2,7370,T,B,0,261840000000,5,130,12199,17304050,MSFT
1654865359615189433,1654865359615176477,0,2,7370,T,N,0,261870000000,20,0,12956,17315060,MSFT
1654865359615189433,1654865359615176477,0,2,7370,T,A,0,261860000000,5,130,12956,17315061,MSFT
1654865373667902573,1654865373667890275,0,2,7370,T,N,0,261990000000,3,130,12298,17347631,MSFT
1654865382985458068,1654865382985446399,0,2,7370,T,N,0,261860000000,3,130,11669,17367592,MSFT
1654865386122619494,1654865386122607057,0,2,7370,T,N,0,261870000000,2,130,12437,17374450,MSFT
1654865400917476631,1654865400917459057,0,2,7370,T,A,0,261750000000,4,0,17574,17429388,MSFT
1654865400917476631,1654865400917459057,0,2,7370,T,A,0,261730000000,1,130,17574,17429389,MSFT
1654865401163978934,1654865401163966510,0,2,7370,T,A,0,261620000000,2,130,12424,17430019,MSFT
1654865402393992505,1654865402393980741,0,2,7370,T,N,0,261620000000,34,130,11764,17434785,MSFT
1654865408759049952,1654865408759038116,0,2,7370,T,N,0,261620000000,10,130,11836,17466170,MSFT
1654865408998606033,1654865408998593086,0,2,7370,T,N,0,261620000000,34,130,12947,17468006,MSFT
1654865414913070172,1654865414913053606,0,2,7370,T,A,0,261500000000,1,0,16566,17498174,MSFT
1654865414913070172,1654865414913053606,0,2,7370,T,N,0,261500000000,10,0,16566,17498175,MSFT
1654865414913070172,1654865414913053606,0,2,7370,T,N,0,261490000000,10,0,16566,17498176,MSFT
1654865414913070172,1654865414913053606,0,2,7370,T,N,0,261480000000,24,130,16566,17498177,MSFT
1654865419309062942,1654865419309049103,0,2,7370,T,A,0,261500000000,28,0,13839,17513373,MSFT
1654865419309062942,1654865419309049103,0,2,7370,T,N,0,261430000000,34,0,13839,17513374,MSFT
1654865419309062942,1654865419309049103,0,2,7370,T,N,0,261420000000,38,130,13839,17513375,MSFT
1654865430696853719,1654865430696841128,0,2,7370,T,A,0,261500000000,2,0,12591,17543964,MSFT
1654865430696853719,1654865430696841128,0,2,7370,T,N,0,261420000000,48,130,12591,17543965,MSFT
